Date of analysis,Country,Total country population,Level 1,Area,Validity period,From,To,Phase,Number,Percentage
Feb 2022,YEM,31900000,Aden,Khur maksar,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Aden,Al mualla,current,2022-01-01,2022-05-31,all,92211,1.0
Feb 2022,YEM,31900000,Aden,Al mualla,current,2022-01-01,2022-05-31,3+,36884,0.4
Feb 2022,YEM,31900000,Aden,Al mualla,current,2022-01-01,2022-05-31,1,23052,0.25
Feb 2022,YEM,31900000,Aden,Al mualla,current,2022-01-01,2022-05-31,2,32273,0.35
Feb 2022,YEM,31900000,Aden,Al mualla,current,2022-01-01,2022-05-31,3,27663,0.3
Feb 2022,YEM,31900000,Aden,Al mualla,current,2022-01-01,2022-05-31,4,9221,0.1
Feb 2022,YEM,31900000,Aden,Al mualla,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Aden,Al mualla,first projection,2022-06-01,2022-12-31,all,92211,1.0
Feb 2022,YEM,31900000,Aden,Al mualla,first projection,2022-06-01,2022-12-31,3+,41495,0.45
Feb 2022,YEM,31900000,Aden,Al mualla,first projection,2022-06-01,2022-12-31,1,18442,0.2
Feb 2022,YEM,31900000,Aden,Al mualla,first projection,2022-06-01,2022-12-31,2,32274,0.35
Feb 2022,YEM,31900000,Aden,Al mualla,first projection,2022-06-01,2022-12-31,3,27663,0.3
Feb 2022,YEM,31900000,Aden,Al mualla,first projection,2022-06-01,2022-12-31,4,13832,0.15
Feb 2022,YEM,31900000,Aden,Al mualla,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Aden,Al buraiqeh,current,2022-01-01,2022-05-31,all,120911,1.0
Feb 2022,YEM,31900000,Aden,Al buraiqeh,current,2022-01-01,2022-05-31,3+,66500,0.55
Feb 2022,YEM,31900000,Aden,Al buraiqeh,current,2022-01-01,2022-05-31,1,24182,0.2
Feb 2022,YEM,31900000,Aden,Al buraiqeh,current,2022-01-01,2022-05-31,2,30227,0.25
Feb 2022,YEM,31900000,Aden,Al buraiqeh,current,2022-01-01,2022-05-31,3,42318,0.35
Feb 2022,YEM,31900000,Aden,Al buraiqeh,current,2022-01-01,2022-05-31,4,24182,0.2
Feb 2022,YEM,31900000,Aden,Al buraiqeh,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Aden,Al buraiqeh,first projection,2022-06-01,2022-12-31,all,120911,1.0
Feb 2022,YEM,31900000,Aden,Al buraiqeh,first projection,2022-06-01,2022-12-31,3+,72546,0.6
Feb 2022,YEM,31900000,Aden,Al buraiqeh,first projection,2022-06-01,2022-12-31,1,24182,0.2
Feb 2022,YEM,31900000,Aden,Al buraiqeh,first projection,2022-06-01,2022-12-31,2,24182,0.2
Feb 2022,YEM,31900000,Aden,Al buraiqeh,first projection,2022-06-01,2022-12-31,3,48364,0.4
Feb 2022,YEM,31900000,Aden,Al buraiqeh,first projection,2022-06-01,2022-12-31,4,24182,0.2
Feb 2022,YEM,31900000,Aden,Al buraiqeh,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Aden,Al mansura,current,2022-01-01,2022-05-31,all,193121,1.0
Feb 2022,YEM,31900000,Aden,Al mansura,current,2022-01-01,2022-05-31,3+,77248,0.4
Feb 2022,YEM,31900000,Aden,Al mansura,current,2022-01-01,2022-05-31,1,48280,0.25
Feb 2022,YEM,31900000,Aden,Al mansura,current,2022-01-01,2022-05-31,2,67592,0.35
Feb 2022,YEM,31900000,Aden,Al mansura,current,2022-01-01,2022-05-31,3,48280,0.25
Feb 2022,YEM,31900000,Aden,Al mansura,current,2022-01-01,2022-05-31,4,28968,0.15
Feb 2022,YEM,31900000,Aden,Al mansura,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Aden,Al mansura,first projection,2022-06-01,2022-12-31,all,193121,1.0
Feb 2022,YEM,31900000,Aden,Al mansura,first projection,2022-06-01,2022-12-31,3+,86904,0.45
Feb 2022,YEM,31900000,Aden,Al mansura,first projection,2022-06-01,2022-12-31,1,48280,0.25
Feb 2022,YEM,31900000,Aden,Al mansura,first projection,2022-06-01,2022-12-31,2,57936,0.3
Feb 2022,YEM,31900000,Aden,Al mansura,first projection,2022-06-01,2022-12-31,3,57936,0.3
Feb 2022,YEM,31900000,Aden,Al mansura,first projection,2022-06-01,2022-12-31,4,28968,0.15
Feb 2022,YEM,31900000,Aden,Al mansura,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,current,2022-01-01,2022-05-31,all,193560,1.0
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,current,2022-01-01,2022-05-31,3+,77424,0.4
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,current,2022-01-01,2022-05-31,1,48390,0.25
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,current,2022-01-01,2022-05-31,2,67746,0.35
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,current,2022-01-01,2022-05-31,3,48390,0.25
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,current,2022-01-01,2022-05-31,4,29034,0.15
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,first projection,2022-06-01,2022-12-31,all,193560,1.0
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,first projection,2022-06-01,2022-12-31,3+,87102,0.45
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,first projection,2022-06-01,2022-12-31,1,48390,0.25
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,first projection,2022-06-01,2022-12-31,2,58068,0.3
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,first projection,2022-06-01,2022-12-31,3,48390,0.25
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,first projection,2022-06-01,2022-12-31,4,38712,0.2
Feb 2022,YEM,31900000,Aden,Ash shaikh outhman,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Aden,Attawahi,current,2022-01-01,2022-05-31,all,101537,1.0
Feb 2022,YEM,31900000,Aden,Attawahi,current,2022-01-01,2022-05-31,3+,40614,0.4
Feb 2022,YEM,31900000,Aden,Attawahi,current,2022-01-01,2022-05-31,1,25384,0.25
Feb 2022,YEM,31900000,Aden,Attawahi,current,2022-01-01,2022-05-31,2,35537,0.35
Feb 2022,YEM,31900000,Aden,Attawahi,current,2022-01-01,2022-05-31,3,30461,0.3
Feb 2022,YEM,31900000,Aden,Attawahi,current,2022-01-01,2022-05-31,4,10153,0.1
Feb 2022,YEM,31900000,Aden,Attawahi,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Aden,Attawahi,first projection,2022-06-01,2022-12-31,all,101537,1.0
Feb 2022,YEM,31900000,Aden,Attawahi,first projection,2022-06-01,2022-12-31,3+,40614,0.4
Feb 2022,YEM,31900000,Aden,Attawahi,first projection,2022-06-01,2022-12-31,1,25384,0.25
Feb 2022,YEM,31900000,Aden,Attawahi,first projection,2022-06-01,2022-12-31,2,35537,0.35
Feb 2022,YEM,31900000,Aden,Attawahi,first projection,2022-06-01,2022-12-31,3,25384,0.25
Feb 2022,YEM,31900000,Aden,Attawahi,first projection,2022-06-01,2022-12-31,4,15230,0.15
Feb 2022,YEM,31900000,Aden,Attawahi,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,current,2022-01-01,2022-05-31,all,55031,1.0
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,current,2022-01-01,2022-05-31,3+,11005,0.2
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,current,2022-01-01,2022-05-31,1,24763,0.45
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,current,2022-01-01,2022-05-31,2,19260,0.35
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,current,2022-01-01,2022-05-31,3,8254,0.15
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,current,2022-01-01,2022-05-31,4,2751,0.05
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,first projection,2022-06-01,2022-12-31,all,55031,1.0
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,first projection,2022-06-01,2022-12-31,3+,16508,0.3
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,first projection,2022-06-01,2022-12-31,1,22012,0.4
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,first projection,2022-06-01,2022-12-31,2,16509,0.3
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,first projection,2022-06-01,2022-12-31,3,13757,0.25
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,first projection,2022-06-01,2022-12-31,4,2751,0.05
Feb 2022,YEM,31900000,Al Maharah,Al ghaydah,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Qishn,current,2022-01-01,2022-05-31,all,23453,1.0
Feb 2022,YEM,31900000,Al Maharah,Qishn,current,2022-01-01,2022-05-31,3+,5862,0.25
Feb 2022,YEM,31900000,Al Maharah,Qishn,current,2022-01-01,2022-05-31,1,9381,0.4
Feb 2022,YEM,31900000,Al Maharah,Qishn,current,2022-01-01,2022-05-31,2,8208,0.35
Feb 2022,YEM,31900000,Al Maharah,Qishn,current,2022-01-01,2022-05-31,3,4690,0.2
Feb 2022,YEM,31900000,Al Maharah,Qishn,current,2022-01-01,2022-05-31,4,1172,0.05
Feb 2022,YEM,31900000,Al Maharah,Qishn,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Qishn,first projection,2022-06-01,2022-12-31,all,23453,1.0
Feb 2022,YEM,31900000,Al Maharah,Qishn,first projection,2022-06-01,2022-12-31,3+,7035,0.3
Feb 2022,YEM,31900000,Al Maharah,Qishn,first projection,2022-06-01,2022-12-31,1,8208,0.35
Feb 2022,YEM,31900000,Al Maharah,Qishn,first projection,2022-06-01,2022-12-31,2,8208,0.35
Feb 2022,YEM,31900000,Al Maharah,Qishn,first projection,2022-06-01,2022-12-31,3,5863,0.25
Feb 2022,YEM,31900000,Al Maharah,Qishn,first projection,2022-06-01,2022-12-31,4,1172,0.05
Feb 2022,YEM,31900000,Al Maharah,Qishn,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Huswain,current,2022-01-01,2022-05-31,all,22845,1.0
Feb 2022,YEM,31900000,Al Maharah,Huswain,current,2022-01-01,2022-05-31,3+,4568,0.2
Feb 2022,YEM,31900000,Al Maharah,Huswain,current,2022-01-01,2022-05-31,1,10280,0.45
Feb 2022,YEM,31900000,Al Maharah,Huswain,current,2022-01-01,2022-05-31,2,7995,0.35
Feb 2022,YEM,31900000,Al Maharah,Huswain,current,2022-01-01,2022-05-31,3,3426,0.15
Feb 2022,YEM,31900000,Al Maharah,Huswain,current,2022-01-01,2022-05-31,4,1142,0.05
Feb 2022,YEM,31900000,Al Maharah,Huswain,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Huswain,first projection,2022-06-01,2022-12-31,all,22845,1.0
Feb 2022,YEM,31900000,Al Maharah,Huswain,first projection,2022-06-01,2022-12-31,3+,6853,0.3
Feb 2022,YEM,31900000,Al Maharah,Huswain,first projection,2022-06-01,2022-12-31,1,7995,0.35
Feb 2022,YEM,31900000,Al Maharah,Huswain,first projection,2022-06-01,2022-12-31,2,7995,0.35
Feb 2022,YEM,31900000,Al Maharah,Huswain,first projection,2022-06-01,2022-12-31,3,5711,0.25
Feb 2022,YEM,31900000,Al Maharah,Huswain,first projection,2022-06-01,2022-12-31,4,1142,0.05
Feb 2022,YEM,31900000,Al Maharah,Huswain,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Hat,current,2022-01-01,2022-05-31,all,5747,1.0
Feb 2022,YEM,31900000,Al Maharah,Hat,current,2022-01-01,2022-05-31,3+,287,0.05
Feb 2022,YEM,31900000,Al Maharah,Hat,current,2022-01-01,2022-05-31,1,2873,0.5
Feb 2022,YEM,31900000,Al Maharah,Hat,current,2022-01-01,2022-05-31,2,2586,0.45
Feb 2022,YEM,31900000,Al Maharah,Hat,current,2022-01-01,2022-05-31,3,287,0.05
Feb 2022,YEM,31900000,Al Maharah,Hat,current,2022-01-01,2022-05-31,4,0,0
Feb 2022,YEM,31900000,Al Maharah,Hat,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Hat,first projection,2022-06-01,2022-12-31,all,5747,1.0
Feb 2022,YEM,31900000,Al Maharah,Hat,first projection,2022-06-01,2022-12-31,3+,574,0.1
Feb 2022,YEM,31900000,Al Maharah,Hat,first projection,2022-06-01,2022-12-31,1,2298,0.4
Feb 2022,YEM,31900000,Al Maharah,Hat,first projection,2022-06-01,2022-12-31,2,2873,0.5
Feb 2022,YEM,31900000,Al Maharah,Hat,first projection,2022-06-01,2022-12-31,3,574,0.1
Feb 2022,YEM,31900000,Al Maharah,Hat,first projection,2022-06-01,2022-12-31,4,0,0
Feb 2022,YEM,31900000,Al Maharah,Hat,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Al masilah,current,2022-01-01,2022-05-31,all,21664,1.0
Feb 2022,YEM,31900000,Al Maharah,Al masilah,current,2022-01-01,2022-05-31,3+,4332,0.2
Feb 2022,YEM,31900000,Al Maharah,Al masilah,current,2022-01-01,2022-05-31,1,10832,0.5
Feb 2022,YEM,31900000,Al Maharah,Al masilah,current,2022-01-01,2022-05-31,2,6499,0.3
Feb 2022,YEM,31900000,Al Maharah,Al masilah,current,2022-01-01,2022-05-31,3,3249,0.15
Feb 2022,YEM,31900000,Al Maharah,Al masilah,current,2022-01-01,2022-05-31,4,1083,0.05
Feb 2022,YEM,31900000,Al Maharah,Al masilah,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Al masilah,first projection,2022-06-01,2022-12-31,all,21664,1.0
Feb 2022,YEM,31900000,Al Maharah,Al masilah,first projection,2022-06-01,2022-12-31,3+,7582,0.35
Feb 2022,YEM,31900000,Al Maharah,Al masilah,first projection,2022-06-01,2022-12-31,1,7582,0.35
Feb 2022,YEM,31900000,Al Maharah,Al masilah,first projection,2022-06-01,2022-12-31,2,6499,0.3
Feb 2022,YEM,31900000,Al Maharah,Al masilah,first projection,2022-06-01,2022-12-31,3,5416,0.25
Feb 2022,YEM,31900000,Al Maharah,Al masilah,first projection,2022-06-01,2022-12-31,4,2166,0.1
Feb 2022,YEM,31900000,Al Maharah,Al masilah,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Hawf,current,2022-01-01,2022-05-31,all,10259,1.0
Feb 2022,YEM,31900000,Al Maharah,Hawf,current,2022-01-01,2022-05-31,3+,2050,0.2
Feb 2022,YEM,31900000,Al Maharah,Hawf,current,2022-01-01,2022-05-31,1,4103,0.4
Feb 2022,YEM,31900000,Al Maharah,Hawf,current,2022-01-01,2022-05-31,2,4103,0.4
Feb 2022,YEM,31900000,Al Maharah,Hawf,current,2022-01-01,2022-05-31,3,1538,0.15
Feb 2022,YEM,31900000,Al Maharah,Hawf,current,2022-01-01,2022-05-31,4,512,0.05
Feb 2022,YEM,31900000,Al Maharah,Hawf,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Hawf,first projection,2022-06-01,2022-12-31,all,10259,1.0
Feb 2022,YEM,31900000,Al Maharah,Hawf,first projection,2022-06-01,2022-12-31,3+,2563,0.25
Feb 2022,YEM,31900000,Al Maharah,Hawf,first projection,2022-06-01,2022-12-31,1,3590,0.35
Feb 2022,YEM,31900000,Al Maharah,Hawf,first projection,2022-06-01,2022-12-31,2,4103,0.4
Feb 2022,YEM,31900000,Al Maharah,Hawf,first projection,2022-06-01,2022-12-31,3,2051,0.2
Feb 2022,YEM,31900000,Al Maharah,Hawf,first projection,2022-06-01,2022-12-31,4,512,0.05
Feb 2022,YEM,31900000,Al Maharah,Hawf,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Man'ar,current,2022-01-01,2022-05-31,all,10810,1.0
Feb 2022,YEM,31900000,Al Maharah,Man'ar,current,2022-01-01,2022-05-31,3+,2702,0.25
Feb 2022,YEM,31900000,Al Maharah,Man'ar,current,2022-01-01,2022-05-31,1,4324,0.4
Feb 2022,YEM,31900000,Al Maharah,Man'ar,current,2022-01-01,2022-05-31,2,3783,0.35
Feb 2022,YEM,31900000,Al Maharah,Man'ar,current,2022-01-01,2022-05-31,3,2162,0.2
Feb 2022,YEM,31900000,Al Maharah,Man'ar,current,2022-01-01,2022-05-31,4,540,0.05
Feb 2022,YEM,31900000,Al Maharah,Man'ar,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Man'ar,first projection,2022-06-01,2022-12-31,all,10810,1.0
Feb 2022,YEM,31900000,Al Maharah,Man'ar,first projection,2022-06-01,2022-12-31,3+,4324,0.4
Feb 2022,YEM,31900000,Al Maharah,Man'ar,first projection,2022-06-01,2022-12-31,1,3783,0.35
Feb 2022,YEM,31900000,Al Maharah,Man'ar,first projection,2022-06-01,2022-12-31,2,2702,0.25
Feb 2022,YEM,31900000,Al Maharah,Man'ar,first projection,2022-06-01,2022-12-31,3,3243,0.3
Feb 2022,YEM,31900000,Al Maharah,Man'ar,first projection,2022-06-01,2022-12-31,4,1081,0.1
Feb 2022,YEM,31900000,Al Maharah,Man'ar,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Shahan,current,2022-01-01,2022-05-31,all,6408,1.0
Feb 2022,YEM,31900000,Al Maharah,Shahan,current,2022-01-01,2022-05-31,3+,640,0.1
Feb 2022,YEM,31900000,Al Maharah,Shahan,current,2022-01-01,2022-05-31,1,3204,0.5
Feb 2022,YEM,31900000,Al Maharah,Shahan,current,2022-01-01,2022-05-31,2,2563,0.4
Feb 2022,YEM,31900000,Al Maharah,Shahan,current,2022-01-01,2022-05-31,3,640,0.1
Feb 2022,YEM,31900000,Al Maharah,Shahan,current,2022-01-01,2022-05-31,4,0,0
Feb 2022,YEM,31900000,Al Maharah,Shahan,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Shahan,first projection,2022-06-01,2022-12-31,all,6408,1.0
Feb 2022,YEM,31900000,Al Maharah,Shahan,first projection,2022-06-01,2022-12-31,3+,961,0.15
Feb 2022,YEM,31900000,Al Maharah,Shahan,first projection,2022-06-01,2022-12-31,1,2563,0.4
Feb 2022,YEM,31900000,Al Maharah,Shahan,first projection,2022-06-01,2022-12-31,2,2883,0.45
Feb 2022,YEM,31900000,Al Maharah,Shahan,first projection,2022-06-01,2022-12-31,3,961,0.15
Feb 2022,YEM,31900000,Al Maharah,Shahan,first projection,2022-06-01,2022-12-31,4,0,0
Feb 2022,YEM,31900000,Al Maharah,Shahan,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Sayhut,current,2022-01-01,2022-05-31,all,23783,1.0
Feb 2022,YEM,31900000,Al Maharah,Sayhut,current,2022-01-01,2022-05-31,3+,2378,0.1
Feb 2022,YEM,31900000,Al Maharah,Sayhut,current,2022-01-01,2022-05-31,1,11891,0.5
Feb 2022,YEM,31900000,Al Maharah,Sayhut,current,2022-01-01,2022-05-31,2,9513,0.4
Feb 2022,YEM,31900000,Al Maharah,Sayhut,current,2022-01-01,2022-05-31,3,2378,0.1
Feb 2022,YEM,31900000,Al Maharah,Sayhut,current,2022-01-01,2022-05-31,4,0,0
Feb 2022,YEM,31900000,Al Maharah,Sayhut,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Al Maharah,Sayhut,first projection,2022-06-01,2022-12-31,all,23783,1.0
Feb 2022,YEM,31900000,Al Maharah,Sayhut,first projection,2022-06-01,2022-12-31,3+,3567,0.15
Feb 2022,YEM,31900000,Al Maharah,Sayhut,first projection,2022-06-01,2022-12-31,1,10702,0.45
Feb 2022,YEM,31900000,Al Maharah,Sayhut,first projection,2022-06-01,2022-12-31,2,9513,0.4
Feb 2022,YEM,31900000,Al Maharah,Sayhut,first projection,2022-06-01,2022-12-31,3,3567,0.15
Feb 2022,YEM,31900000,Al Maharah,Sayhut,first projection,2022-06-01,2022-12-31,4,0,0
Feb 2022,YEM,31900000,Al Maharah,Sayhut,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Halimayn,current,2022-01-01,2022-05-31,all,42026,1.0
Feb 2022,YEM,31900000,Lahj,Halimayn,current,2022-01-01,2022-05-31,3+,16809,0.4
Feb 2022,YEM,31900000,Lahj,Halimayn,current,2022-01-01,2022-05-31,1,10506,0.25
Feb 2022,YEM,31900000,Lahj,Halimayn,current,2022-01-01,2022-05-31,2,14709,0.35
Feb 2022,YEM,31900000,Lahj,Halimayn,current,2022-01-01,2022-05-31,3,12607,0.3
Feb 2022,YEM,31900000,Lahj,Halimayn,current,2022-01-01,2022-05-31,4,4202,0.1
Feb 2022,YEM,31900000,Lahj,Halimayn,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Halimayn,first projection,2022-06-01,2022-12-31,all,42026,1.0
Feb 2022,YEM,31900000,Lahj,Halimayn,first projection,2022-06-01,2022-12-31,3+,18910,0.45
Feb 2022,YEM,31900000,Lahj,Halimayn,first projection,2022-06-01,2022-12-31,1,10506,0.25
Feb 2022,YEM,31900000,Lahj,Halimayn,first projection,2022-06-01,2022-12-31,2,12607,0.3
Feb 2022,YEM,31900000,Lahj,Halimayn,first projection,2022-06-01,2022-12-31,3,12607,0.3
Feb 2022,YEM,31900000,Lahj,Halimayn,first projection,2022-06-01,2022-12-31,4,6303,0.15
Feb 2022,YEM,31900000,Lahj,Halimayn,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Tuban,current,2022-01-01,2022-05-31,all,130440,1.0
Feb 2022,YEM,31900000,Lahj,Tuban,current,2022-01-01,2022-05-31,3+,45654,0.35
Feb 2022,YEM,31900000,Lahj,Tuban,current,2022-01-01,2022-05-31,1,45654,0.35
Feb 2022,YEM,31900000,Lahj,Tuban,current,2022-01-01,2022-05-31,2,39132,0.3
Feb 2022,YEM,31900000,Lahj,Tuban,current,2022-01-01,2022-05-31,3,32610,0.25
Feb 2022,YEM,31900000,Lahj,Tuban,current,2022-01-01,2022-05-31,4,13044,0.1
Feb 2022,YEM,31900000,Lahj,Tuban,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Tuban,first projection,2022-06-01,2022-12-31,all,130440,1.0
Feb 2022,YEM,31900000,Lahj,Tuban,first projection,2022-06-01,2022-12-31,3+,58698,0.45
Feb 2022,YEM,31900000,Lahj,Tuban,first projection,2022-06-01,2022-12-31,1,39132,0.3
Feb 2022,YEM,31900000,Lahj,Tuban,first projection,2022-06-01,2022-12-31,2,32610,0.25
Feb 2022,YEM,31900000,Lahj,Tuban,first projection,2022-06-01,2022-12-31,3,39132,0.3
Feb 2022,YEM,31900000,Lahj,Tuban,first projection,2022-06-01,2022-12-31,4,19566,0.15
Feb 2022,YEM,31900000,Lahj,Tuban,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Al milah,current,2022-01-01,2022-05-31,all,42093,1.0
Feb 2022,YEM,31900000,Lahj,Al milah,current,2022-01-01,2022-05-31,3+,18940,0.45
Feb 2022,YEM,31900000,Lahj,Al milah,current,2022-01-01,2022-05-31,1,10523,0.25
Feb 2022,YEM,31900000,Lahj,Al milah,current,2022-01-01,2022-05-31,2,12627,0.3
Feb 2022,YEM,31900000,Lahj,Al milah,current,2022-01-01,2022-05-31,3,12627,0.3
Feb 2022,YEM,31900000,Lahj,Al milah,current,2022-01-01,2022-05-31,4,6313,0.15
Feb 2022,YEM,31900000,Lahj,Al milah,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Al milah,first projection,2022-06-01,2022-12-31,all,42093,1.0
Feb 2022,YEM,31900000,Lahj,Al milah,first projection,2022-06-01,2022-12-31,3+,18941,0.45
Feb 2022,YEM,31900000,Lahj,Al milah,first projection,2022-06-01,2022-12-31,1,10523,0.25
Feb 2022,YEM,31900000,Lahj,Al milah,first projection,2022-06-01,2022-12-31,2,12627,0.3
Feb 2022,YEM,31900000,Lahj,Al milah,first projection,2022-06-01,2022-12-31,3,10523,0.25
Feb 2022,YEM,31900000,Lahj,Al milah,first projection,2022-06-01,2022-12-31,4,8418,0.2
Feb 2022,YEM,31900000,Lahj,Al milah,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Tur al bahah,current,2022-01-01,2022-05-31,all,72084,1.0
Feb 2022,YEM,31900000,Lahj,Tur al bahah,current,2022-01-01,2022-05-31,3+,32437,0.45
Feb 2022,YEM,31900000,Lahj,Tur al bahah,current,2022-01-01,2022-05-31,1,25229,0.35
Feb 2022,YEM,31900000,Lahj,Tur al bahah,current,2022-01-01,2022-05-31,2,14416,0.2
Feb 2022,YEM,31900000,Lahj,Tur al bahah,current,2022-01-01,2022-05-31,3,18021,0.25
Feb 2022,YEM,31900000,Lahj,Tur al bahah,current,2022-01-01,2022-05-31,4,14416,0.2
Feb 2022,YEM,31900000,Lahj,Tur al bahah,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Tur al bahah,first projection,2022-06-01,2022-12-31,all,72084,1.0
Feb 2022,YEM,31900000,Lahj,Tur al bahah,first projection,2022-06-01,2022-12-31,3+,36041,0.5
Feb 2022,YEM,31900000,Lahj,Tur al bahah,first projection,2022-06-01,2022-12-31,1,25229,0.35
Feb 2022,YEM,31900000,Lahj,Tur al bahah,first projection,2022-06-01,2022-12-31,2,10812,0.15
Feb 2022,YEM,31900000,Lahj,Tur al bahah,first projection,2022-06-01,2022-12-31,3,21625,0.3
Feb 2022,YEM,31900000,Lahj,Tur al bahah,first projection,2022-06-01,2022-12-31,4,14416,0.2
Feb 2022,YEM,31900000,Lahj,Tur al bahah,first projection,2022-06-01,2022-12-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Yafa'a,current,2022-01-01,2022-05-31,all,111644,1.0
Feb 2022,YEM,31900000,Lahj,Yafa'a,current,2022-01-01,2022-05-31,3+,33492,0.3
Feb 2022,YEM,31900000,Lahj,Yafa'a,current,2022-01-01,2022-05-31,1,33493,0.3
Feb 2022,YEM,31900000,Lahj,Yafa'a,current,2022-01-01,2022-05-31,2,44657,0.4
Feb 2022,YEM,31900000,Lahj,Yafa'a,current,2022-01-01,2022-05-31,3,22328,0.2
Feb 2022,YEM,31900000,Lahj,Yafa'a,current,2022-01-01,2022-05-31,4,11164,0.1
Feb 2022,YEM,31900000,Lahj,Yafa'a,current,2022-01-01,2022-05-31,5,0,0
Feb 2022,YEM,31900000,Lahj,Yafa'a,first projection,2022-06-01,2022-12-31,all,111644,1.0
